FONTE,TIPO,ID,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES,NATUREZA,EDITORA
LATTES,PERIODICO,9967502924584073,Gláucio Ricardo Vivian,,IQUIKWRITING - AN IWATCH VIRTUAL KEYBOARD,2016,Português,IADIS International Journal on WWWInternet,SEM_DADOS,SEM_DADOS,"['VIVIAN, G. R. and', 'CERVI, C. R. and', 'PAVAN, W. and']",,
LATTES,PERIODICO,9967502924584073,Gláucio Ricardo Vivian,,USING SELECTION ATTRIBUTE ALGORITHMS FROM DATA MINING TO COMPLEMENT THE REP-INDEX,2016,Português,IADIS International Journal on WWWInternet,SEM_DADOS,SEM_DADOS,"['VIVIAN, G. R. and', 'CERVI, C. R. and', 'Diogo Nelson Rovadosky and']",,
LATTES,PERIODICO,9967502924584073,Gláucio Ricardo Vivian,,MahoutGUI: Uma Interface Gráfica para Gerar Recomendações com o Apache Mahout Diretamente de Banco de Dados usando Mapeamento Objeto-Relacional,2017,Português,Anais XIII Escola Regional de Informática de Banco de Dados,SEM_DADOS,SEM_DADOS,"['VIVIAN, G. R. and', 'CERVI, C. R. and']",,
LATTES,PERIODICO,9967502924584073,Gláucio Ricardo Vivian,,"Uma Proposta de Abordagem de Recomendação para Carreira de Pesquisadores Baseada em Personalização, Similaridade de Perfil e Reputação Acadêmica",2017,Português,Anais XIII Escola Regional de Informática de Banco de Dados,SEM_DADOS,SEM_DADOS,"['VIVIAN, G. R. and', 'CERVI, C. R. and']",,
LATTES,PERIODICO,9967502924584073,Gláucio Ricardo Vivian,,Utilizando Técnicas de Data Science para Definir o Perfil do Pesquisador Brasileiro da Area de Ci?encia da Computação,2016,Português,Anais da XII ERBD,SEM_DADOS,SEM_DADOS,"['VIVIAN, G. R. and', 'CERVI, C. R. and']",,
LATTES,PERIODICO,9564405566367158,Vinícius Fülber Garcia,10.5902/2448190422772,Compression of Very Sparse Column Oriented Data,2016,Português,Revista ComInG - Communications and Innovations Gazette,SEM_DADOS,SEM_DADOS,"['FULBER GARCIA, VINICIUS;GARCIA, VINICIUS FULBER;GARCIA, VINICIUS F.;GARCIA, V. F.;Garcia, Vinícius F.;Fulber-Garcia, Vinicius and', 'MERGEN, S. L. S. and']",,
LATTES,PERIODICO,9564405566367158,Vinícius Fülber Garcia,10.5902/2448190424588,Perfil dos egressos do Curso de Ciência da Computação da Universidade Federal de Santa Maria,2017,Português,Revista ComInG - Communications and Innovations Gazette,SEM_DADOS,SEM_DADOS,"['FULBER GARCIA, VINICIUS;GARCIA, VINICIUS FULBER;GARCIA, VINICIUS F.;GARCIA, V. F.;Garcia, Vinícius F.;Fulber-Garcia, Vinicius and', 'SANTANA, B. S. and', 'GAIARDO, G. F. and', 'CARDOSO, P. V. M. and', 'REAL, L. S. and', 'STRINGHINI, R. M. and', 'LIBRELOTTO, G. R. and']",,
LATTES,PERIODICO,9564405566367158,Vinícius Fülber Garcia,10.5281/zenodo.1336808,Análise e comparação de técnicas e aceleradores de processamento de pacotes,2018,Português,REVISTA ELETRÔNICA ARGENTINA-BRASIL DE TECNOLOGIAS DA INFORMAÇÃO E DA COMUNICAÇÃO,SEM_DADOS,SEM_DADOS,"['MARCUZZO, L. and', 'FULBER GARCIA, VINICIUS;GARCIA, VINICIUS FULBER;GARCIA, VINICIUS F.;GARCIA, V. F.;Garcia, Vinícius F.;Fulber-Garcia, Vinicius and', 'TAVARES, T. N. and', 'ROCHA, A. M. and', 'SILVA, N. C. B. and']",,
LATTES,PERIODICO,9564405566367158,Vinícius Fülber Garcia,10.1002/nem.2068,Beyond VNFM: Filling the gaps of the ETSI VNF manager to fully support VNF life cycle operations,2019,Inglês,International Journal of Network Management,SEM_DADOS,SEM_DADOS,"['VENANCIO DE SOUZA, GIOVANNI and', 'PROCOPIO DUARTE JUNIOR, ELIAS and', 'FULBER GARCIA, VINICIUS and', 'DA CRUZ MARCUZZO, LEONARDO and', 'TAVARES, THALES NICOLAI and', 'FIGUEREDO FRANCO, MURIEL and', 'BONDAN, L. and', 'SCHAEFFER-FILHO, ALBERTO E. and', 'RANIERY PAULA DOS SANTOS, CARLOS and', 'GRANVILLE, L. Z. and']",,
LATTES,PERIODICO,9564405566367158,Vinícius Fülber Garcia,10.1504/ijguc.2020.10026553,On the design and development of emulation platforms for NFV-based infrastructures,2020,Inglês,International Journal of Grid and Utility Computing,SEM_DADOS,SEM_DADOS,"['FULBER GARCIA, VINICIUS and', 'DUARTE JUNIOR, E. P. and', 'TAVARES, THALES NICOLAI and', 'MARCUZZO, L. C. and', 'SOUZA, G. V. and', 'FIGUEREDO FRANCO, MURIEL and', 'BONDAN, LUCAS and', 'SCHAEFFER-FILHO, A. E. and', 'SANTOS, C. R. P. and', 'GRANVILLE, L. Z. and']",,
LATTES,PERIODICO,9564405566367158,Vinícius Fülber Garcia,10.1016/j.comnet.2020.107337,"Network Service Topology: Formalization, Taxonomy and the CUSTOM Specification Model",2020,Português,Computer Networks,SEM_DADOS,SEM_DADOS,"['Fulber-Garcia, Vinicius and', 'DUARTE JR., ELIAS P. and', 'HUFF, ALEXANDRE and', 'DOS SANTOS, CARLOS R.P. and']",,
LATTES,PERIODICO,9564405566367158,Vinícius Fülber Garcia,10.1093/comjnl/bxaa074,LUISA: Decoupling the Frequency Model From the Context Model in Prediction-Based Compression,2020,Português,COMPUTER JOURNAL,SEM_DADOS,SEM_DADOS,"['FULBER GARCIA, VINICIUS and', 'MERGEN, S. L. S. and']",,
LATTES,PERIODICO,9564405566367158,Vinícius Fülber Garcia,10.4149/cai_2018_2_405,Compression of Textual Column-Oriented Data,2018,Português,Computing and Informatics,SEM_DADOS,SEM_DADOS,"['GARCIA, V. F. and', 'MERGEN, S. L. S. and']",,
LATTES,PERIODICO,8419929244627524,Cleiton Fernando Lima Sena,10.1109/TLA.2015.7404906,"Specification, assembly and configuration of autonomous multi-rotors",2015,Português,Revista IEEE América Latina,SEM_DADOS,SEM_DADOS,"['TORRES, MARTHA and', 'SOUZA DE OLIVEIRA, LEANDRO and', 'MEDEIROS RABELO, DIOGENES VICTOR and', 'LIMA SENA, CLEITON FERNANDO and', 'MIMOSO, GEOVANE and']",,
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,ONIAQUIS - Uma Ontologia para a Interpretação de Análise Química de Solo,2009,Português,Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas,SEM_DADOS,SEM_DADOS,"['SILVA, G. A. C. and', 'SANTOS, C. P.;P., CRISTINA;SANTOS, CRISTINA PALUDO;PALUDO SANTOS, CRISTINA and', 'SILVA, D. R. and']",,
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,Projeto InfoAcesso - Informática para Portadores de Deficiência Visual,2012,Português,Vivências (URI. Erechim),SEM_DADOS,SEM_DADOS,"['SANTOS, C. P.;P., CRISTINA;SANTOS, CRISTINA PALUDO;PALUDO SANTOS, CRISTINA and', 'Stangherlin, Vanessa and', 'ELLWANGER, C. and', 'KILIAN, Y. and']",,
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,EDUCA ? Computational Environment for Design and Sharing of the Acessible Educational Materials,2012,Inglês,Human Factors in Design,SEM_DADOS,SEM_DADOS,"['SANTOS, C. P.;P., CRISTINA;SANTOS, CRISTINA PALUDO;PALUDO SANTOS, CRISTINA and', 'ELLWANGER, C. and', 'LOSEKANN, M. and']",,
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,10.5120/19392-1052,Control Architecture Scalable Dedicated to Braille Panels for Displaying Information on Public Places,2015,Português,International Journal of Computer Applications,SEM_DADOS,SEM_DADOS,"['SILVA, SILVA and', 'SANTOS, SANTOS and', 'P., CRISTINA and', 'S., ALEXANDRE and', 'ROQUE, ROQUE and', 'R., DENÍLSON and']",,
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,Aplicação do Método AHP para Avaliação da Usabilidade de Sistemas,2013,Português,Human Factors in Design,SEM_DADOS,SEM_DADOS,"['ELLWANGER, C. and', 'SANTOS, C. P. and', 'LEVANDOWSKI, J. and']",,
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,Metareciclagem de Máquinas Caça-Níqueis: Transformando Contravenção em Soluções Educacionais,2015,Português,VIVÊNCIAS (URI. ERECHIM),SEM_DADOS,SEM_DADOS,"['SANTOS, C. P. and', 'ZUSE, V. I. and', 'SCHIEVELBEIN, G. and', 'BRUM, T. and']",,
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,Conversor Braile: Sistema Embarcado para Leitura Tátil,2016,Português,VIVÊNCIAS (URI. ERECHIM),SEM_DADOS,SEM_DADOS,"['SANTOS, C. P. and', 'ROQUE, A. S. and', 'TEIXEIRA, G. and']",,
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,10.31512/vivencias.v15i28.35,MENINAS DIGITAIS TCHÊ MISSÕES: INSPIRANDO NOVOS TALENTOS PARA A CIÊNCIA DA COMPUTAÇÃO,2019,Português,VIVÊNCIAS (URI. ERECHIM),SEM_DADOS,SEM_DADOS,"['SANTOS, CRISTINA PALUDO and', 'SILVA, D. R. and', 'FERREIRA, G. and', 'SILVEIRA, M. G. F. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Identifying Users Stereotypes in Educational Web Siteswith Semantic Web Resources and Web Usage Minning,2008,Inglês,Scientia (Unisinos),SEM_DADOS,SEM_DADOS,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'OLIVEIRA, J. P. M. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Uma ferramenta para apoio ao ensino da LIBRAS (Língua Brasileira de Sinais),2011,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['Metz E. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,A Avaliação da promoção da aprendizagem em Educação a Distância através do uso de um Objeto de Aprendizagem,2012,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['FERNANDES, R. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Um estudo de técnicas aplicadas ao reconhecimento da língua de sinais: novas possibilidades de inclusão digital,2012,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['Metz E. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Barbosa, J. L. V. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.4018/ijicte.2014070106,Integrating Collaborative and Decentralized Models to Support Ubiquitous Learning,2014,Português,International Journal of Information and Communication Technology Education,SEM_DADOS,SEM_DADOS,"['Barbosa, J. L. V. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'BARBOSA, D. N. F. and', 'OLIVEIRA, J. M. and', 'RABELLO JUNIOR, S. A. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Recursos da Web Semântica para Integração de Sistema Educacional às Redes Sociais,2013,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['SAUER, K. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Barbosa, J. L. V. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Utilização de processamento de linguagem natural e ontologias na análise qualitativa de frases curtas,2013,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['RIBEIRO, F. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Uma arquitetura para Hipermídia Adaptativa baseada em recursos da Web Semântica,2008,Português,iSys: Revista Brasileira de Sistemas de Informação,SEM_DADOS,SEM_DADOS,"['RIGO, S. J. and', 'SCHNEIDER, E, E. and', 'OLIVEIRA, J. P. M. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.4018/ijicte.2015010103,A Linguistic Approach to Identify the Affective Dimension Expressed in Textual Messages,2015,Inglês,International Journal of Information and Communication Technology Education,SEM_DADOS,SEM_DADOS,"['RIGO, S. J. and', 'Barbosa, J. L. V. and', 'ALVES, I. M. R. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.5753/RBIE.2014.22.01.132,Aplicações de Mineração de Dados Educacionais e Learning Analytics com foco na evasão escolar: oportunidades e desafios,2014,Português,Revista Brasileira de Informática na Educação,SEM_DADOS,SEM_DADOS,"['RIGO, S. J. and', 'Cambruzzi, w. and', 'Barbosa, J. L. V. and', 'CAZELLA, Sílvio and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Desenvolvimento de software educacional livre e inclusão de alunos com deficiência visual,2007,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['BRUKSHEN, M. and', 'RIGO, S. J. and', 'FAGUNDES, E. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Contribuições da análise ludológica para a concepção de jogos sérios,2014,Português,Revista de Sistemas de Informação da FSMA,SEM_DADOS,SEM_DADOS,"['RIGO, S. J. and', 'GOLDONI, D. and', 'ALVES, I. M. R. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Information Extraction for legal knowledge representation ? a review of approaches and trends,2014,Português,Revista Brasileira de Computação Aplicada,SEM_DADOS,SEM_DADOS,"['ARAUJO, DENIS A. DE and', 'RIGO, S. J. and', 'Chisman, R. and', 'Muller, C. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Modelagem Multiagentes de uma Infraestrutura Descentralizada para Aprendizagem Ubíqua,2014,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['Barbosa, J. L. V. and', 'OLIVEIRA, J. M. and', 'BARBOSA, D. N. F. and', 'RIGO, SANDRO J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.5753/rbie.2014.22.03.85,REBASS: Recomendação de Objetos de Aprendiza- gem Utilizando Similaridade de Sessões,2015,Português,Revista Brasileira de Informática na Educação,SEM_DADOS,SEM_DADOS,"['WIEDEMANN, T. and', 'Barbosa, J. L. V. and', 'RIGO, S. J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Educação em Engenharia e Mineração de Dados Educacionais: oportunidades para o tratamento da evasão,2014,Português,EaD &amp; Tecnologias Digitais na Educação,SEM_DADOS,SEM_DADOS,"['RIGO, SANDRO J. and', 'Barbosa, J. L. V. and', 'Cambruzzi, w. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Avaliação da Rede Social Educacional de Novo Hamburgo,2014,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['SANTOS, M. S. and', 'Barbosa, J. L. V. and', 'RIGO, S. J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Minerando Dados de Desempenho de Alunos de Cursos de Educação Permanente em Modalidade EAD: Um Estudo de Caso sobre Evasão Escolar na UNA-SUS,2014,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['COSTA, S. and', 'RIGO, S. J. and', 'CAZELLA, Sílvio and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Modelo de classificação automática de questões na língua portuguesa,2014,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['BRAUM, H. and', 'RIGO, S. J. and', 'Barbosa, J. L. V. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Uma Interface de Programação de Aplicativos para análise qualitativa de textos aplicada ao sistema MineraFórum,2014,Português,RENOTE. Revista Novas Tecnologias na Educação,SEM_DADOS,SEM_DADOS,"['BARUFFI, L. L. and', 'RIGO, S. J. and', 'Barbosa, J. L. V. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,DeCom: a Model for Context-aware Competence Management,2015,Português,Computers in Industry,SEM_DADOS,SEM_DADOS,"['Barbosa, J. L. V. and', 'KICH, M. R. and', 'BARBOSA, D. N. F. and', 'KLEIN, A. Z. and', 'RIGO, S. J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Certografia: um corretor ortográfico automático para português e resultados de um estudo de caso aplicado na área jurídica,2015,Português,Revista Brasileira de Computação Aplicada,SEM_DADOS,SEM_DADOS,"['PITTOL, E. and', 'RIGO, S. J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.1007/s00779-016-0902-3,A model for learning objects adaptation in light of mobile and context-aware computing,2016,Português,Personal and Ubiquitous Computing (Online),SEM_DADOS,SEM_DADOS,"['ABECH, Márcia and', 'COSTA, C. A. and', 'Barbosa, J. L. V. and', 'RIGO, S. J. and', 'RIGHI, R. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.1093/comjnl/bxv092,U-Library: An Intelligent Model for Ubiquitous Library Support,2015,Inglês,Computer Journal (Print),SEM_DADOS,SEM_DADOS,"['VALMORBIDA, WILLIAN and', 'BARBOSA, JORGE LUIS VICTÓRIA and', 'BARBOSA, DÉBORA NICE FERRARI and', 'RIGO, SANDRO JOSÉ and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,THE ROLE OF A COGNITIVE BASED MODEL IN MULTIMODAL INTERACTION SYSTEMS DIALOGUE MANAGEMENT,2016,Inglês,IADIS International Journal on WWWInternet,SEM_DADOS,SEM_DADOS,"['PRATES, J. S. and', 'RIGO, SANDRO JOSÉ and', 'COSTA, C. A. and', 'Barbosa, J. L. V. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.5335/rbca.2015.5559,"Safetrail: um modelo para controle de acesso baseado em perfis, contextos e trilhas",2016,Português,Revista Brasileira de Computação Aplicada,SEM_DADOS,SEM_DADOS,"['SILVEIRA, MARCIO FERREIRA DA and', 'BARBOSA, JORGE LUIS VICTÓRIA and', 'FARIAS, KLEINNER and', 'RIGO, SANDRO and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Dropout Prediction and Reduction in Distance Education Courses with the Learning Analytics Multitrail Approach,2015,Português,Journal of Universal Computer Science (Print),SEM_DADOS,SEM_DADOS,"['Cambruzzi, w. and', 'RIGO, SANDRO JOSÉ and', 'Barbosa, J. L. V. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,RecSim: A Model for Learning Objects Recommendation using Similarity of Sessions.,2016,Português,JOURNAL OF UNIVERSAL COMPUTER SCIENCE,SEM_DADOS,SEM_DADOS,"['WIEDEMANN, T. and', 'Barbosa, J. L. V. and', 'RIGO, S. J. and', 'BARBOSA, D. N. F. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,A food allergy risk detection model based on situation awareness,2016,Português,JOURNAL FOR APPLIED COMPUTING RESEARCH,SEM_DADOS,SEM_DADOS,"['QUEVEDO, N. M. M. and', 'COSTA, C. A. and', 'RIGHI, R. and', 'RIGO, S. J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.1007/s10506-017-9203-z,Ontology-based information extraction for juridical events with case studies in Brazilian legal realm,2017,Inglês,ARTIFICIAL INTELLIGENCE AND LAW (DORDRECHT. PRINT),SEM_DADOS,SEM_DADOS,"['DE ARAUJO, DENIS ANDREI and', 'RIGO, SANDRO JOSÉ and', 'BARBOSA, JORGE LUIS VICTÓRIA and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Um Sistema de Recomendação para Professores e Coordenadores de Curso utilizando Predição de Reprovação na Educação a Distância,2017,Português,Revista de Sistemas de Informação da FSMA,SEM_DADOS,SEM_DADOS,"['ALOUISE, A. F. and', 'FERREIRA, J. L. C. and', 'Barbosa, J. L. V. and', 'RIGO, SANDRO and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.1097/cin.0000000000000421,A Hospital Bed Allocation Hybrid Model Based on Situation Awareness,2018,Inglês,CIN-COMPUTERS INFORMATICS NURSING,SEM_DADOS,SEM_DADOS,"['GLUBER, M. S. and', 'COSTA, C. A. and', 'RIGO, S. J. and', 'CHIWIACOWSKY, L. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,Diagnosis of Learner Dropout Based on Learning Styles for Online Distance Learning,2018,Português,TELEMATICS AND INFORMATICS,SEM_DADOS,SEM_DADOS,"['HEIDRICH, L. and', 'Barbosa, J. L. V. and', 'RIGO, SANDRO JOSÉ and', 'SANTOS, R. and', 'MARTINS, M. G. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.1109/jbhi.2018.2836138,Toward a Model for Personal Health Records Interoperability,2018,Português,IEEE Journal of Biomedical and Health Informatics,SEM_DADOS,SEM_DADOS,"['ROEHRS, ALEX and', 'DA COSTA, CRISTIANO ANDRE and', 'RIGHI, RODRIGO DA ROSA and', 'RIGO, SANDRO JOSE and', 'WICHMAN, MATHEUS and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.3844/jcssp.2018.945.956,Enhancing Brazilian Portuguese Textual Entailment Recognition with a Hybrid Approach,2018,Português,JOURNAL OF COMPUTER SCIENCES,SEM_DADOS,SEM_DADOS,"['Silva, Allan de Barcelos and', 'RIGO, SANDRO J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,My TechLife: Desenvolvimento e Avaliação de um Jogo para o Ensino Técnico em Informática,2018,Português,RENOTE. REVISTA NOVAS TECNOLOGIAS NA EDUCAÇÃO,SEM_DADOS,SEM_DADOS,"['PINHEIRO, D. and', 'BESS, M. and', 'RIGO, SANDRO J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,,EDUCAUTISM: Um sistema personalizável para o apoio à educação de criaças diagnosticadas com o transtorno do espectro autista,2018,Português,RENOTE. REVISTA NOVAS TECNOLOGIAS NA EDUCAÇÃO,SEM_DADOS,SEM_DADOS,"['ANDREIS, I. and', 'RIGO, SANDRO J. and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.15603/2176-1043/el.v21n2p25-42,O uso de simuladores no auxÃ­lio do ensino-aprendizagem na Enfermagem,2018,Português,EDUCAÇÃO &amp; LINGUAGEM,SEM_DADOS,SEM_DADOS,"['ANTONELI, GABRIELA and', 'ANTUNES, MICHELE and', 'BARROS, PAULO RICARDO MUNIZ and', 'RIGO, SANDRO and', 'CARVALHO, MARIE JANE SOARES and', 'BEZ, MARTA ROSECLER and']",,
LATTES,PERIODICO,3914159735707328,Sandro José Rigo,10.1109/tla.2018.8804252,Applying parallelization strategies for inference mechanisms performance improvement,2018,Português,IEEE Latin America Transactions,SEM_DADOS,SEM_DADOS,"['ARAUJO, D. A. and', 'HENTGES, A. and', 'RIGO, SANDRO J. and', 'RIGHI, RODRIGO DA ROSA and']",,
